db_name	table_name	column_name	column_type	column_nullable	url	notes	versions
snowflakedb	table_constraints	constraint_catalog	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_constraints.html	database that the constraint belongs to	
snowflakedb	table_constraints	constraint_schema	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_constraints.html	schema that the constraint belongs to	
snowflakedb	table_constraints	constraint_name	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_constraints.html	name of the constraint	
snowflakedb	table_constraints	table_catalog	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_constraints.html	name of the database of the current table	
snowflakedb	table_constraints	table_schema	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_constraints.html	name of the schema of the current table	
snowflakedb	table_constraints	table_name	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_constraints.html	name of the current table	
snowflakedb	table_constraints	constraint_type	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_constraints.html	type of the constraint	
snowflakedb	table_constraints	is_deferrable	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_constraints.html	whether evaluation of the constraint can be deferred	
snowflakedb	table_constraints	initially_deferred	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_constraints.html	whether evaluation of the constraint is deferrable and initially deferred	
snowflakedb	table_constraints	enforced	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_constraints.html	whether the constraint is enforced	
snowflakedb	table_constraints	comment	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_constraints.html	comment for this constraint	
snowflakedb	table_constraints	created	timestamp_ltz		https://docs.snowflake.com/en/sql-reference/info-schema/table_constraints.html	creation time of the constraint	
snowflakedb	table_constraints	last_altered	timestamp_ltz		https://docs.snowflake.com/en/sql-reference/info-schema/table_constraints.html	last altered time of the constraint	
snowflakedb	table_privileges	grantor	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_privileges.html	role who granted the table privilege	
snowflakedb	table_privileges	grantee	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_privileges.html	role to whom the table privilege is granted	
snowflakedb	table_privileges	table_catalog	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_privileges.html	database containing the table on which the privilege is granted	
snowflakedb	table_privileges	table_schema	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_privileges.html	schema containing the table on which the privilege is granted	
snowflakedb	table_privileges	table_name	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_privileges.html	name of the table on which the privilege is granted	
snowflakedb	table_privileges	privilege_type	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_privileges.html	type of the granted privilege	
snowflakedb	table_privileges	is_grantable	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_privileges.html	whether the privilege was granted with grant option	
snowflakedb	table_privileges	with_hierarchy	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_privileges.html	not applicable for snowflake.	
snowflakedb	table_privileges	created	timestamp_ltz		https://docs.snowflake.com/en/sql-reference/info-schema/table_privileges.html	creation time of the privilege	
snowflakedb	table_storage_metrics	table_catalog	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_storage_metrics.html	database that the table belongs to.	
snowflakedb	table_storage_metrics	table_schema	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_storage_metrics.html	schema that the table belongs to.	
snowflakedb	table_storage_metrics	table_name	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_storage_metrics.html	name of the table.	
snowflakedb	table_storage_metrics	id	number		https://docs.snowflake.com/en/sql-reference/info-schema/table_storage_metrics.html	unique identifier for the table.	
snowflakedb	table_storage_metrics	clone_group_id	number		https://docs.snowflake.com/en/sql-reference/info-schema/table_storage_metrics.html	unique identifier for the oldest clone ancestor of this table. same as id if the table is not a clone.	
snowflakedb	table_storage_metrics	is_transient	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_storage_metrics.html	‘yes’ if table is transient or temporary, otherwise ‘no’. transient and temporary tables have no fail-safe period.	
snowflakedb	table_storage_metrics	active_bytes	number		https://docs.snowflake.com/en/sql-reference/info-schema/table_storage_metrics.html	bytes owned by (and billed to) this table that are in the active state for the table.	
snowflakedb	table_storage_metrics	time_travel_bytes	number		https://docs.snowflake.com/en/sql-reference/info-schema/table_storage_metrics.html	bytes owned by (and billed to) this table that are in the time travel state for the table.	
snowflakedb	table_storage_metrics	failsafe_bytes	number		https://docs.snowflake.com/en/sql-reference/info-schema/table_storage_metrics.html	bytes owned by (and billed to) this table that are in the fail-safe state for the table.	
snowflakedb	table_storage_metrics	retained_for_clone_bytes	number		https://docs.snowflake.com/en/sql-reference/info-schema/table_storage_metrics.html	bytes owned by (and billed to) this table that are retained after deletion because they are referenced by one or more clones of this table.	
snowflakedb	table_storage_metrics	table_created	timestamp_ltz		https://docs.snowflake.com/en/sql-reference/info-schema/table_storage_metrics.html	date and time at which the table was created.	
snowflakedb	table_storage_metrics	table_dropped	timestamp_ltz		https://docs.snowflake.com/en/sql-reference/info-schema/table_storage_metrics.html	date and time at which the table was dropped. null if table has not been dropped.	
snowflakedb	table_storage_metrics	table_entered_failsafe	timestamp_ltz		https://docs.snowflake.com/en/sql-reference/info-schema/table_storage_metrics.html	date and time at which the table, if dropped, entered the fail-safe state, or null. in this state, the table cannot be restored using undrop.	
snowflakedb	table_storage_metrics	catalog_created	timestamp_ltz		https://docs.snowflake.com/en/sql-reference/info-schema/table_storage_metrics.html	date and time at which the database containing the table was created.	
snowflakedb	table_storage_metrics	catalog_dropped	timestamp_ltz		https://docs.snowflake.com/en/sql-reference/info-schema/table_storage_metrics.html	date and time at which the database containing the table was dropped.	
snowflakedb	table_storage_metrics	schema_created	timestamp_ltz		https://docs.snowflake.com/en/sql-reference/info-schema/table_storage_metrics.html	date and time at which the schema containing the table was created.	
snowflakedb	table_storage_metrics	schema_dropped	timestamp_ltz		https://docs.snowflake.com/en/sql-reference/info-schema/table_storage_metrics.html	date and time at which the schema containing the table was dropped.	
snowflakedb	table_storage_metrics	comment	text		https://docs.snowflake.com/en/sql-reference/info-schema/table_storage_metrics.html	comment for the table.	
snowflakedb	tables	table_catalog	text		https://docs.snowflake.com/en/sql-reference/info-schema/tables.html	database that the table belongs to	
snowflakedb	tables	table_schema	text		https://docs.snowflake.com/en/sql-reference/info-schema/tables.html	schema that the table belongs to	
snowflakedb	tables	table_name	text		https://docs.snowflake.com/en/sql-reference/info-schema/tables.html	name of the table	
snowflakedb	tables	table_owner	text		https://docs.snowflake.com/en/sql-reference/info-schema/tables.html	name of the role that owns the table	
snowflakedb	tables	table_type	text		https://docs.snowflake.com/en/sql-reference/info-schema/tables.html	whether the table is a base table, temporary table, or view	
snowflakedb	tables	is_transient	text		https://docs.snowflake.com/en/sql-reference/info-schema/tables.html	whether this is a transient table	
snowflakedb	tables	clustering_key	text		https://docs.snowflake.com/en/sql-reference/info-schema/tables.html	clustering key for the table	
snowflakedb	tables	row_count	number		https://docs.snowflake.com/en/sql-reference/info-schema/tables.html	number of rows in the table	
snowflakedb	tables	bytes	number		https://docs.snowflake.com/en/sql-reference/info-schema/tables.html	number of bytes accessed by a scan of the table	
snowflakedb	tables	retention_time	number		https://docs.snowflake.com/en/sql-reference/info-schema/tables.html	number of days that historical data is retained for time travel	
snowflakedb	tables	self_referencing_column_name	text		https://docs.snowflake.com/en/sql-reference/info-schema/tables.html	not applicable for snowflake.	
snowflakedb	tables	reference_generation	text		https://docs.snowflake.com/en/sql-reference/info-schema/tables.html	not applicable for snowflake.	
snowflakedb	tables	user_defined_type_catalog	text		https://docs.snowflake.com/en/sql-reference/info-schema/tables.html	not applicable for snowflake.	
snowflakedb	tables	user_defined_type_schema	text		https://docs.snowflake.com/en/sql-reference/info-schema/tables.html	not applicable for snowflake.	
snowflakedb	tables	user_defined_type_name	text		https://docs.snowflake.com/en/sql-reference/info-schema/tables.html	not applicable for snowflake.	
snowflakedb	tables	is_insertable_into	text		https://docs.snowflake.com/en/sql-reference/info-schema/tables.html	not applicable for snowflake.	
snowflakedb	tables	is_typed	text		https://docs.snowflake.com/en/sql-reference/info-schema/tables.html	not applicable for snowflake.	
snowflakedb	tables	commit_action	text		https://docs.snowflake.com/en/sql-reference/info-schema/tables.html	not applicable for snowflake.	
snowflakedb	tables	created	timestamp_ltz		https://docs.snowflake.com/en/sql-reference/info-schema/tables.html	creation time of the table	
snowflakedb	tables	last_altered	timestamp_ltz		https://docs.snowflake.com/en/sql-reference/info-schema/tables.html	last altered time of the table	
snowflakedb	tables	auto_clustering_on	boolean		https://docs.snowflake.com/en/sql-reference/info-schema/tables.html	whether automatic clustering is enabled for the table	
snowflakedb	tables	comment	text		https://docs.snowflake.com/en/sql-reference/info-schema/tables.html	comment for this table	
snowflakedb	usage_privileges	grantor	text		https://docs.snowflake.com/en/sql-reference/info-schema/usage_privileges.html	role who granted the usage privilege	
snowflakedb	usage_privileges	grantee	text		https://docs.snowflake.com/en/sql-reference/info-schema/usage_privileges.html	role to whom the usage privilege is granted	
snowflakedb	usage_privileges	object_catalog	text		https://docs.snowflake.com/en/sql-reference/info-schema/usage_privileges.html	database containing the object on which the privilege is granted	
snowflakedb	usage_privileges	object_schema	text		https://docs.snowflake.com/en/sql-reference/info-schema/usage_privileges.html	schema containing the object on which the privilege is granted	
snowflakedb	usage_privileges	object_name	text		https://docs.snowflake.com/en/sql-reference/info-schema/usage_privileges.html	name of the object on which the privilege is granted	
snowflakedb	usage_privileges	object_type	text		https://docs.snowflake.com/en/sql-reference/info-schema/usage_privileges.html	type of the object on which the privilege is granted	
snowflakedb	usage_privileges	privilege_type	text		https://docs.snowflake.com/en/sql-reference/info-schema/usage_privileges.html	type of the granted privilege	
snowflakedb	usage_privileges	is_grantable	text		https://docs.snowflake.com/en/sql-reference/info-schema/usage_privileges.html	whether the privilege was granted with grant option	
snowflakedb	usage_privileges	created	timestamp_ltz		https://docs.snowflake.com/en/sql-reference/info-schema/usage_privileges.html	creation time of the privilege	
snowflakedb	views	table_catalog	text		https://docs.snowflake.com/en/sql-reference/info-schema/views.html	database that the view belongs to.	
snowflakedb	views	table_schema	text		https://docs.snowflake.com/en/sql-reference/info-schema/views.html	schema that the view belongs to.	
snowflakedb	views	table_name	text		https://docs.snowflake.com/en/sql-reference/info-schema/views.html	name of the view.	
snowflakedb	views	table_owner	text		https://docs.snowflake.com/en/sql-reference/info-schema/views.html	name of the role that owns the view.	
snowflakedb	views	view_definition	text		https://docs.snowflake.com/en/sql-reference/info-schema/views.html	text of the view’s query expression.	
snowflakedb	views	check_option	text		https://docs.snowflake.com/en/sql-reference/info-schema/views.html	not applicable for snowflake.	
snowflakedb	views	is_updatable	text		https://docs.snowflake.com/en/sql-reference/info-schema/views.html	not applicable for snowflake.	
snowflakedb	views	insertable_into	text		https://docs.snowflake.com/en/sql-reference/info-schema/views.html	not applicable for snowflake.	
snowflakedb	views	is_secure	text		https://docs.snowflake.com/en/sql-reference/info-schema/views.html	specifies whether the view is secure.	
snowflakedb	views	created	timestamp_ltz		https://docs.snowflake.com/en/sql-reference/info-schema/views.html	creation time of the view.	
snowflakedb	views	last_altered	timestamp_ltz		https://docs.snowflake.com/en/sql-reference/info-schema/views.html	last altered time of the view.	
snowflakedb	views	comment	text		https://docs.snowflake.com/en/sql-reference/info-schema/views.html	comment for this view.	
